Area, soltal, latitud, dag, solighetsfaktor, f(t, latitud), W(t)
===========================================================
Januari
450, 7, 44, 19, 0.2, 0.063, 148.6
450, 7, 44, 20, 0.8, 0.062, 141.7
450, 7, 44, 21, 0.7, 0.063, 75.2
450, 7, 44, 22, 0.4, 0.063, 159.5
450, 7, 44, 23, 0.8, 0.063, 24.6
450, 7, 44, 24, 0.1, 0.063, 50.8
450, 7, 44, 25, 0.3, 0.063, 39.1
450, 7, 44, 26, 0.2, 0.063, 154.3
450, 7, 44, 27, 0.8, 0.063, 72.2
450, 7, 44, 28, 0.4, 0.064, 161.0
450, 7, 44, 29, 0.8, 0.064, 88.7
450, 7, 44, 30, 0.4, 0.064, 137.5
